text_id,x,y,content,font_size,color,object_id,related_element_id
TXT-TMP_a4a0c28e-cb16-432e-9550-57dedbc55b25,193.4488,253.6392,TMP00131371#-LINE216_争155#,0.1491,"rgb(255,255,255)",TXT_TMP00045685,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_a3a5f5af-6474-4367-a5bb-bf1ed28798ed,192.2965,253.6392,TMP00131372#-LINE216_争156#,0.1491,"rgb(255,255,255)",TXT_TMP00045684,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_ba0df90b-fc04-449e-ab0d-494677945a1a,191.1442,253.6392,TMP00131368#-LINE216_争157#,0.1491,"rgb(255,255,255)",TXT_TMP00045683,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_3839215b-accd-4536-9d59-a27d1efd6bba,189.992,253.6392,TMP00131366#-LINE216_争158#,0.1491,"rgb(255,255,255)",TXT_TMP00045682,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_92104dd4-cf36-4b66-bcac-995e9a16f984,188.8398,253.6392,TMP00132366#-LINE216_争159#,0.1491,"rgb(255,255,255)",TXT_TMP00045681,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_0542a4aa-ee62-49b4-88a4-2916cc27a501,187.6875,253.6392,TMP00132978#-LINE216_争160#,0.1491,"rgb(255,255,255)",TXT_TMP00045680,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_e0ef6fe2-835b-4879-9e5f-6b84c42c08e1,186.5353,253.6392,TMP00132954#-LINE216_争161#,0.1491,"rgb(255,255,255)",TXT_TMP00045679,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_7c1ec90c-206b-4490-9b6e-c8b910d5476a,180.877,253.6392,TMP00131370#-LINE216_争162#,0.1491,"rgb(255,255,255)",TXT_TMP00045678,TMP_5971cf03-2278-4d9d-a8da-26cdf23dc35c
TXT-TMP_5874f08c-f648-41f7-be93-da8d2b60aa82,225.8482,225.4248,00000#-多列分22#,0.1491,"rgb(255,255,255)",TXT_TMP00045604,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_70d24fc2-779d-4834-96e3-03258d7ffd8f,372.497,366.9264,00000#-能半支60#,0.1491,"rgb(255,255,255)",TXT_TMP00045560,TMP_8a5dc6f8-dca1-4649-9379-f756c5ee1ae5
TXT-TMP_167436d8-a1d1-4d84-9a2e-87334bb8344f,551.1892,253.6392,00000#-LINE216_争41#,0.1491,"rgb(255,255,255)",TXT_TMP00045447,TMP_fc491a72-0ee0-4693-869e-47a1ebbfb182
TXT-TMP_fa8d4a71-adee-4197-b24f-a9d71417a3cd,550.0368,253.6392,00000#-LINE216_争42#,0.1491,"rgb(255,255,255)",TXT_TMP00045446,TMP_fc491a72-0ee0-4693-869e-47a1ebbfb182
TXT-TMP_6576a5ac-e50d-466c-8efb-382f265efc5f,548.8846,253.6392,00000#-LINE216_争43#,0.1491,"rgb(255,255,255)",TXT_TMP00045445,TMP_fc491a72-0ee0-4693-869e-47a1ebbfb182
TXT-TMP_d60762aa-920b-42c7-ad09-28c8bf2091b6,547.7325,253.6392,00000#-LINE216_争44#,0.1491,"rgb(255,255,255)",TXT_TMP00045444,TMP_fc491a72-0ee0-4693-869e-47a1ebbfb182
TXT-TMP_ebb71d69-9911-4724-ab25-77bb194009d8,546.5803,253.6392,00000#-LINE216_争45#,0.1491,"rgb(255,255,255)",TXT_TMP00045443,TMP_fc491a72-0ee0-4693-869e-47a1ebbfb182
TXT-TMP_093593be-9b8f-4b8b-9fd3-0cf2e3364311,473.0965,253.6392,00000#-LINE216_争81#,0.1491,"rgb(255,255,255)",TXT_TMP00045416,TMP_850e70ee-85c4-4693-871d-61c50c6d5147
TXT-TMP_7c930aee-19bd-423e-94a4-de726b3eb76a,471.9441,253.6392,00000#-LINE216_争82#,0.1491,"rgb(255,255,255)",TXT_TMP00045415,TMP_850e70ee-85c4-4693-871d-61c50c6d5147
TXT-TMP_b8291f83-3c39-4c6c-b212-55ab7b3d0559,470.7918,253.6392,00000#-LINE216_争83#,0.1491,"rgb(255,255,255)",TXT_TMP00045414,TMP_850e70ee-85c4-4693-871d-61c50c6d5147
TXT-TMP_d8b096f1-55aa-49fc-b875-07f32c43b484,469.6396,253.6392,00000#-LINE216_争84#,0.1491,"rgb(255,255,255)",TXT_TMP00045413,TMP_850e70ee-85c4-4693-871d-61c50c6d5147
TXT-TMP_486c9540-ad8a-4f27-8837-70c36f81596d,468.4874,253.6392,00000#-LINE216_争85#,0.1491,"rgb(255,255,255)",TXT_TMP00045412,TMP_850e70ee-85c4-4693-871d-61c50c6d5147
TXT-TMP_bded9810-5e76-43a3-b188-47703228ad2f,467.3352,253.6392,00000#-LINE216_争86#,0.1491,"rgb(255,255,255)",TXT_TMP00045411,TMP_850e70ee-85c4-4693-871d-61c50c6d5147
TXT-TMP_82608999-708d-445d-a8f8-e06ce6a9b312,418.168,253.6392,TMP00131366#-LINE216_争108#,0.1491,"rgb(255,255,255)",TXT_TMP00045406,TMP_c5dc9be5-510f-4d53-bc23-c2eb8613991c
TXT-TMP_07c5b5a7-e868-4805-8cba-35083cc9d25b,417.0157,253.6392,TMP00132366#-LINE216_争109#,0.1491,"rgb(255,255,255)",TXT_TMP00045405,TMP_c5dc9be5-510f-4d53-bc23-c2eb8613991c
TXT-TMP_f052fc56-fc63-4321-8f32-ce9953febf36,223.504,253.6392,TMP00131373#-LINE216_争144#,0.1491,"rgb(255,255,255)",TXT_TMP00045404,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_f137b096-5b41-4b51-b9f2-3c039555ced2,222.3517,253.6392,TMP00131371#-LINE216_争145#,0.1491,"rgb(255,255,255)",TXT_TMP00045403,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_f2dc6b36-25e6-4dfb-92c0-6d5e167b5a15,201.5145,253.6392,TMP00131366#-LINE216_争148#,0.1491,"rgb(255,255,255)",TXT_TMP00045401,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_c8cb188a-23f2-4fd1-a009-c03fccf69e37,506.2367,254.8165,用户1640,0.1491,"rgb(255,255,255)",TXT_TMP00046024,TMP_c8cb188a-23f2-4fd1-a009-c03fccf69e37
TXT-TMP_a68d139a-7656-4abf-b0bc-9c9b92ced2d6,434.3992,250.0681,用户1652,0.1491,"rgb(255,255,255)",TXT_TMP00046012,TMP_a68d139a-7656-4abf-b0bc-9c9b92ced2d6
TXT-TMP_63a15225-4bbb-4871-a1f8-46e28cfb46b6,343.9869,254.7041,用户1653,0.1491,"rgb(255,255,255)",TXT_TMP00046011,TMP_63a15225-4bbb-4871-a1f8-46e28cfb46b6
TXT-TMP_d8ac9b4f-8832-4614-a546-df541aa98406,87.8242,249.8414,用户1658,0.1491,"rgb(255,255,255)",TXT_TMP00046006,TMP_d8ac9b4f-8832-4614-a546-df541aa98406
TXT-TMP_3e80ed24-8843-4154-82fb-f326072941e3,95.4136,253.3518,用户1659,0.1491,"rgb(255,255,255)",TXT_TMP00046005,TMP_3e80ed24-8843-4154-82fb-f326072941e3
TXT-TMP_f3a88837-6830-4ea4-af46-a4d426c00c06,158.3854,248.5945,用户1660,0.1491,"rgb(255,255,255)",TXT_TMP00046004,TMP_f3a88837-6830-4ea4-af46-a4d426c00c06
TXT-TMP_301939ae-f208-450b-a631-8a033a243d54,174.1302,209.3904,用户1668,0.1491,"rgb(255,255,255)",TXT_TMP00045996,TMP_301939ae-f208-450b-a631-8a033a243d54
TXT-TMP_120728cd-eab4-48c2-a2ea-857002d08718,153.3959,195.0687,用户1664,0.1491,"rgb(255,255,255)",TXT_TMP00046000,TMP_120728cd-eab4-48c2-a2ea-857002d08718
TXT-TMP_b98f078d-f315-4449-892b-a687857bf4e9,164.4685,198.1046,用户1665,0.1491,"rgb(255,255,255)",TXT_TMP00045999,TMP_b98f078d-f315-4449-892b-a687857bf4e9
TXT-TMP_e220a15d-6069-4a5a-8888-0b41669a35e9,176.874,182.0436,用户1666,0.1491,"rgb(255,255,255)",TXT_TMP00045998,TMP_e220a15d-6069-4a5a-8888-0b41669a35e9
TXT-TMP_fab484a9-225c-418f-af49-b7443853e649,176.6536,234.9074,用户1670,0.1491,"rgb(255,255,255)",TXT_TMP00045994,TMP_fab484a9-225c-418f-af49-b7443853e649
TXT-TMP_c8713614-73a6-4bf4-b8e3-250760de9be5,174.9212,237.8686,用户1671,0.1491,"rgb(255,255,255)",TXT_TMP00045993,TMP_c8713614-73a6-4bf4-b8e3-250760de9be5
TXT-TMP_d40a89b4-937b-46f0-a7cf-6a6699097883,176.606,240.7952,用户1672,0.1491,"rgb(255,255,255)",TXT_TMP00045992,TMP_d40a89b4-937b-46f0-a7cf-6a6699097883
TXT-TMP_4a1f7f06-f92c-4ab5-941b-ea24a4a825dc,174.9751,242.6128,用户1673,0.1491,"rgb(255,255,255)",TXT_TMP00045991,TMP_4a1f7f06-f92c-4ab5-941b-ea24a4a825dc
TXT-TMP_6e009c96-8c04-4915-a235-059a59fef017,255.1194,268.2907,用户1680,0.1491,"rgb(255,255,255)",TXT_TMP00045984,TMP_6e009c96-8c04-4915-a235-059a59fef017
TXT-TMP_dd3379e8-ffb9-434f-9d11-12e29ff6a2b4,375.2508,275.9158,用户1681,0.1491,"rgb(255,255,255)",TXT_TMP00045983,TMP_dd3379e8-ffb9-434f-9d11-12e29ff6a2b4
TXT-TMP_0ff4590b-c202-4f93-9a5d-58ecc6d87dc7,377.629,282.5312,用户1682,0.1491,"rgb(255,255,255)",TXT_TMP00045982,TMP_0ff4590b-c202-4f93-9a5d-58ecc6d87dc7
TXT-TMP_f0e84486-eb11-4b9d-9d29-b9d66a2c664e,367.8163,314.3973,用户1684,0.1491,"rgb(255,255,255)",TXT_TMP00045980,TMP_f0e84486-eb11-4b9d-9d29-b9d66a2c664e
TXT-TMP_97b5207b-d4e1-466d-8504-72fb3b311b1b,452.3016,313.8338,用户1685,0.1491,"rgb(255,255,255)",TXT_TMP00045979,TMP_97b5207b-d4e1-466d-8504-72fb3b311b1b
TXT-TMP_4b2f108f-7bf1-4900-918d-c7afc0885793,299.2362,294.187,用户1688,0.1491,"rgb(255,255,255)",TXT_TMP00045976,TMP_4b2f108f-7bf1-4900-918d-c7afc0885793
TXT-TMP_b592812b-2a17-4155-9009-d146ef307fd2,338.4076,292.3755,用户1690,0.1491,"rgb(255,255,255)",TXT_TMP00045974,TMP_b592812b-2a17-4155-9009-d146ef307fd2
TXT-TMP_e4a27d77-bead-4323-9c3c-221a7de9267c,364.2755,278.6964,用户1692,0.1491,"rgb(255,255,255)",TXT_TMP00045972,TMP_e4a27d77-bead-4323-9c3c-221a7de9267c
TXT-TMP_77ea279c-c08f-4fea-8f61-cce1ef5bff41,374.0792,249.5539,用户1694,0.1491,"rgb(255,255,255)",TXT_TMP00045970,TMP_77ea279c-c08f-4fea-8f61-cce1ef5bff41
TXT-TMP_e80e5f7a-e896-4fa7-bd92-debf99f464c1,387.6394,254.5975,用户1695,0.1491,"rgb(255,255,255)",TXT_TMP00045969,TMP_e80e5f7a-e896-4fa7-bd92-debf99f464c1
TXT-TMP_934abe0d-9de7-4b7b-bed1-f76be1d344f5,401.1353,251.9293,用户1696,0.1491,"rgb(255,255,255)",TXT_TMP00045968,TMP_934abe0d-9de7-4b7b-bed1-f76be1d344f5
TXT-TMP_14a634e4-ecb4-476c-9844-e0bf28b474a7,406.2752,260.3898,用户1697,0.1491,"rgb(255,255,255)",TXT_TMP00045967,TMP_14a634e4-ecb4-476c-9844-e0bf28b474a7
TXT-TMP_43564fcf-56b4-44e5-8a47-e8266494d904,407.2293,257.9719,用户1698,0.1491,"rgb(255,255,255)",TXT_TMP00045966,TMP_43564fcf-56b4-44e5-8a47-e8266494d904
TXT-TMP_b33237b0-c67f-4ee6-9d59-be69b2b93da8,406.2652,250.6075,用户1699,0.1491,"rgb(255,255,255)",TXT_TMP00045965,TMP_b33237b0-c67f-4ee6-9d59-be69b2b93da8
TXT-TMP_1af9e9cc-8e7c-4f6f-a356-584015b2c884,427.2387,238.5915,用户1700,0.1491,"rgb(255,255,255)",TXT_TMP00045964,TMP_1af9e9cc-8e7c-4f6f-a356-584015b2c884
TXT-TMP_50c435f5-b769-4b2f-95e9-145e3be85ce0,445.4388,254.7018,用户1703,0.1491,"rgb(255,255,255)",TXT_TMP00045961,TMP_50c435f5-b769-4b2f-95e9-145e3be85ce0
TXT-TMP_f787d55c-d282-4bbb-8ca8-7b3e6cc61bfb,590.0544,299.7021,用户1642,0.1491,"rgb(255,255,255)",TXT_TMP00046022,TMP_f787d55c-d282-4bbb-8ca8-7b3e6cc61bfb
TXT-TMP_5f1e2d03-85ae-4cc6-b770-6288b7b12bb5,622.9316,297.0177,用户1643,0.1491,"rgb(255,255,255)",TXT_TMP00046021,TMP_5f1e2d03-85ae-4cc6-b770-6288b7b12bb5
TXT-TMP_4a151a09-6dcc-4562-9b8c-d096c6032fe8,614.4823,296.8226,用户1644,0.1491,"rgb(255,255,255)",TXT_TMP00046020,TMP_4a151a09-6dcc-4562-9b8c-d096c6032fe8
TXT-TMP_e6b53793-5b3b-4fc8-a97c-cd277c27d83d,570.3747,298.7164,用户1646,0.1491,"rgb(255,255,255)",TXT_TMP00046018,TMP_e6b53793-5b3b-4fc8-a97c-cd277c27d83d
TXT-TMP_a620d1fd-2bfb-478d-9f04-e587b041f494,563.1189,295.1313,用户1647,0.1491,"rgb(255,255,255)",TXT_TMP00046017,TMP_a620d1fd-2bfb-478d-9f04-e587b041f494
TXT-TMP_ba808f04-1284-42e3-95e0-1f8e1c121600,557.1337,303.9841,用户1648,0.1491,"rgb(255,255,255)",TXT_TMP00046016,TMP_ba808f04-1284-42e3-95e0-1f8e1c121600
TXT-TMP_d9325b57-c631-4f12-8d05-e3b3b2ae5127,523.4031,298.8961,用户1649,0.1491,"rgb(255,255,255)",TXT_TMP00046015,TMP_d9325b57-c631-4f12-8d05-e3b3b2ae5127
TXT-TMP_915e056f-02d7-46c1-ade2-311eadff1b89,521.2311,290.4068,用户1650,0.1491,"rgb(255,255,255)",TXT_TMP00046014,TMP_915e056f-02d7-46c1-ade2-311eadff1b89
TXT-TMP_ebab50ad-1825-4903-bff8-71de70ff88bd,516.2887,298.6217,用户1651,0.1491,"rgb(255,255,255)",TXT_TMP00046013,TMP_ebab50ad-1825-4903-bff8-71de70ff88bd
TXT-TMP_b2609d57-a650-4abc-bfc8-3f5ed561ef48,499.6423,246.6748,用户1704,0.1491,"rgb(255,255,255)",TXT_TMP00045960,TMP_b2609d57-a650-4abc-bfc8-3f5ed561ef48
TXT-TMP_04fffb13-93df-4de5-93de-214f8ee30c90,510.4738,251.158,用户1705,0.1491,"rgb(255,255,255)",TXT_TMP00045959,TMP_04fffb13-93df-4de5-93de-214f8ee30c90
TXT-TMP_3d51bdb9-e66d-4555-a235-0d956648f37d,514.8446,255.0625,用户1706,0.1491,"rgb(255,255,255)",TXT_TMP00045958,TMP_3d51bdb9-e66d-4555-a235-0d956648f37d
TXT-TMP_b7deefbe-bba1-4d24-a0a2-1267457b6727,529.1793,248.8277,用户1707,0.1491,"rgb(255,255,255)",TXT_TMP00045957,TMP_b7deefbe-bba1-4d24-a0a2-1267457b6727
TXT-TMP_867563fa-5bd4-4010-b955-c3f046489851,534.5727,253.5508,用户1708,0.1491,"rgb(255,255,255)",TXT_TMP00045956,TMP_867563fa-5bd4-4010-b955-c3f046489851
TXT-TMP_c4fac266-bc28-478f-bbc5-cc65a274b070,536.3114,251.9794,用户1709,0.1491,"rgb(255,255,255)",TXT_TMP00045955,TMP_c4fac266-bc28-478f-bbc5-cc65a274b070
TXT-TMP_1f02e889-fad0-4ce1-9b22-3dc7bdce8bf1,542.3704,259.7535,用户1710,0.1491,"rgb(255,255,255)",TXT_TMP00045954,TMP_1f02e889-fad0-4ce1-9b22-3dc7bdce8bf1
TXT-TMP_2ea4fa4a-1741-45cb-bf98-0d56ecd6cbd5,469.2454,120.4879,用户1712,0.1491,"rgb(255,255,255)",TXT_TMP00045952,TMP_2ea4fa4a-1741-45cb-bf98-0d56ecd6cbd5
TXT-TMP_b551252e-d23a-4db8-baeb-a5015d7ce9bc,139.3847,227.855,用户1656,0.1491,"rgb(255,255,255)",TXT_TMP00046008,TMP_b551252e-d23a-4db8-baeb-a5015d7ce9bc
TXT-TMP_bc977b04-4d3c-462c-a60c-9836ed8dc19f,203.5694,233.7612,用户1655,0.1491,"rgb(255,255,255)",TXT_TMP00046009,TMP_bc977b04-4d3c-462c-a60c-9836ed8dc19f
TXT-TMP_02e9dea0-58af-4bbc-825b-4b75f972d372,259.2338,240.8459,用户1679,0.1491,"rgb(255,255,255)",TXT_TMP00045985,TMP_02e9dea0-58af-4bbc-825b-4b75f972d372
TXT-TMP_a093a6a5-2668-489f-a130-e9b2abb03eef,446.0382,270.0911,用户1702,0.1491,"rgb(255,255,255)",TXT_TMP00045962,TMP_a093a6a5-2668-489f-a130-e9b2abb03eef
TXT-TMP_04fe9e04-2153-4300-a3d5-f1bcec7beec7,471.145,102.0964,用户1725,0.1491,"rgb(255,255,255)",TXT_TMP00045939,TMP_04fe9e04-2153-4300-a3d5-f1bcec7beec7
TXT-TMP_2c43a9c5-1012-4744-81fe-d0a7fa114b5f,175.0296,169.0928,用户1715,0.1491,"rgb(255,255,255)",TXT_TMP00045949,TMP_2c43a9c5-1012-4744-81fe-d0a7fa114b5f
TXT-TMP_20521528-3102-4e21-99d8-9dafd6109a9a,525.0912,277.5139,用户1720,0.1491,"rgb(255,255,255)",TXT_TMP00045944,TMP_20521528-3102-4e21-99d8-9dafd6109a9a
TXT-TMP_73c6fd58-5390-4330-a23e-83b43905c456,104.6029,237.3072,用户1726,0.1491,"rgb(255,255,255)",TXT_TMP00045938,TMP_73c6fd58-5390-4330-a23e-83b43905c456
TXT-TMP_dc043ce6-7cc5-45ce-b1f9-732f7ddaaeb6,376.0608,399.8703,用户1717,0.1491,"rgb(255,255,255)",TXT_TMP00045947,TMP_dc043ce6-7cc5-45ce-b1f9-732f7ddaaeb6
TXT-TMP_28fe52f0-f8ca-4df4-93cb-71c47f246f67,462.0863,277.1039,用户1714,0.1491,"rgb(255,255,255)",TXT_TMP00045950,TMP_28fe52f0-f8ca-4df4-93cb-71c47f246f67
TXT-TMP_d8d2c929-56ac-41c6-951b-7685fe8b8ae6,504.1118,146.2797,用户1724,0.1491,"rgb(255,255,255)",TXT_TMP00045940,TMP_d8d2c929-56ac-41c6-951b-7685fe8b8ae6
TXT-TMP_d3eadbc3-f2f1-44fc-ad0b-5231ee34af90,561.4734,112.5184,用户1722,0.1491,"rgb(255,255,255)",TXT_TMP00045942,TMP_d3eadbc3-f2f1-44fc-ad0b-5231ee34af90
TXT-TMP_814daa2d-6aae-487f-9629-4be572f35953,552.7564,117.9814,00000终端头510724~站外-电缆终端头510725,0.1491,"rgb(255,255,255)",TXT_TMP00045367,TMP_57c390ef-a8e5-4412-b608-28a7202b72b9
TXT-TMP_8b2f62f4-ca4e-4315-8c67-c290fde6c8a7,453.453,238.0496,用户1719,0.1491,"rgb(255,255,255)",TXT_TMP00045945,TMP_8b2f62f4-ca4e-4315-8c67-c290fde6c8a7
TXT-TMP_de46dc1f-c1e7-4b06-8605-f00f89bc57a0,267.7791,299.7884,用户1716,0.1491,"rgb(255,255,255)",TXT_TMP00045948,TMP_de46dc1f-c1e7-4b06-8605-f00f89bc57a0
TXT-TMP_3221a4ac-bda5-4fb2-8a6d-b004ccbe0e7a,535.8757,98.1653,用户1721,0.1491,"rgb(255,255,255)",TXT_TMP00045943,TMP_3221a4ac-bda5-4fb2-8a6d-b004ccbe0e7a
TXT-TMP_b9ba637f-80d9-4e91-9332-b2292e868b7f,501.6412,251.5804,00000照1#~LINE216_争68照2#,0.1491,"rgb(255,255,255)",TXT_TMP00045366,TMP_77c7da7a-c14b-440e-91ca-e5127888d959
TXT-TMP_f4960ebe-5bb6-4d27-a89c-9e49538eff59,230.5534,262.2877,TMP00132954白1#SUB011_-LINE216_争140白3#,0.1491,"rgb(255,255,255)",TXT_TMP00045365,TMP_04c676f3-a4ef-44a6-9a79-62494c1f5b2a
TXT-TMP_1bcab5da-51bc-48f2-af1c-8d84370536db,230.2644,265.6836,用户1676,0.1491,"rgb(255,255,255)",TXT_TMP00045988,TMP_1bcab5da-51bc-48f2-af1c-8d84370536db
TXT-TMP_7b9f1765-af64-4582-93db-03eca84b05df,176.1727,199.4346,00000#~清开分17#,0.1491,"rgb(255,255,255)",TXT_TMP00045364,TMP_49e646cc-0a2c-485e-aa18-4d10a178af42
TXT-TMP_f8fd14aa-d238-4ace-8e9f-37e7a6f40d13,170.1929,195.7734,00000#~清开分17照1#,0.1491,"rgb(255,255,255)",TXT_TMP00045363,TMP_49e646cc-0a2c-485e-aa18-4d10a178af42
TXT-TMP_6b81fafa-3204-43b6-9f7a-b045656b9fb9,176.2112,194.9219,00000#~清开分18#,0.1491,"rgb(255,255,255)",TXT_TMP00045362,TMP_49e646cc-0a2c-485e-aa18-4d10a178af42
TXT-TMP_c3c8be33-f6fa-4caf-84a8-7f09b1b9c2c6,174.2019,193.5545,用户1635,0.1491,"rgb(255,255,255)",TXT_TMP00046029,TMP_c3c8be33-f6fa-4caf-84a8-7f09b1b9c2c6
TXT-TMP_2ff754fe-459c-443c-b3ac-7e74c3631454,154.7871,224.8462,配变2203,0.1491,"rgb(255,255,255)",TXT_TMP00046426,TMP_2ff754fe-459c-443c-b3ac-7e74c3631454
TXT-TMP_6158a135-3d20-4ad7-bc70-4fdb93a3f537,181.1411,238.0914,刀闸0022,0.1491,"rgb(255,255,255)",TXT_TMP00044258,TMP_6158a135-3d20-4ad7-bc70-4fdb93a3f537
TXT-TMP_ca0e433c-5b6b-4ca8-aaac-97cc50d2c629,461.5234,136.4631,刀闸0021,0.1491,"rgb(255,255,255)",TXT_TMP00044257,TMP_ca0e433c-5b6b-4ca8-aaac-97cc50d2c629
TXT-TMP_ac5b4084-fda4-47e7-aacf-d9dcd5548015,461.9747,143.3888,配变2202,0.1491,"rgb(255,255,255)",TXT_TMP00046425,TMP_ac5b4084-fda4-47e7-aacf-d9dcd5548015
TXT-TMP_dd4a3b2c-2cb2-4778-be6b-e62c5412fe16,390.7963,312.6102,TMP00131370#~亮败支1照2#,0.1413,"rgb(255,255,255)",TXT_TMP00045359,TMP_abe6ca7d-928a-46aa-860c-d611e872401f
TXT-TMP_61decfba-afb8-4ab0-b974-beae1e4ac58f,390.7815,311.0255,TMP00131374#~亮败支1照3#,0.1413,"rgb(255,255,255)",TXT_TMP00045358,TMP_95ab0031-774b-4344-84eb-e8eba3e93d60
TXT-TMP_4d09c557-4dee-4d3c-8beb-8db9b46c79cf,392.425,311.3033,刀闸0020,0.1413,"rgb(255,255,255)",TXT_TMP00044256,TMP_4d09c557-4dee-4d3c-8beb-8db9b46c79cf
TXT-TMP_3397b1cb-4e20-4ede-9de5-dd4fba8b52bf,397.1946,310.846,配变2201,0.1413,"rgb(255,255,255)",TXT_TMP00046424,TMP_3397b1cb-4e20-4ede-9de5-dd4fba8b52bf
TXT-TMP_c8ede696-5738-47cb-8fe6-601bd9d3ae2a,89.6432,254.1032,开关00011,0.1413,"rgb(255,255,255)",TXT_TMP00043899,TMP_c8ede696-5738-47cb-8fe6-601bd9d3ae2a
TXT-TMP_de3da3db-83a0-486c-8d3a-040cf22e09e9,91.6278,254.0087,用户1636,0.1413,"rgb(255,255,255)",TXT_TMP00046028,TMP_de3da3db-83a0-486c-8d3a-040cf22e09e9
TXT-TMP_bf41682f-31df-45fe-9ee1-48a7e38fed67,88.6752,259.3838,站房000026,0.1413,"rgb(255,255,255)",TXT_TMP00000225,TMP_bf41682f-31df-45fe-9ee1-48a7e38fed67
TXT-TMP_65243be9-b38e-4d5b-b3f0-e0ec1bd666fb,89.1494,264.6716,00000助速常开发个行者劳,0.1285,"rgb(255,255,255)",TXT_TMP00046561,TMP_5b21cf6a-e12f-43da-bf14-e9510fdccc3b
TXT-TMP_8bde2a58-9b83-4f88-bfe3-5989f3259e7c,88.6609,259.3985,00000线,0.1285,"rgb(255,255,255)",TXT_TMP00044595,TMP_5b21cf6a-e12f-43da-bf14-e9510fdccc3b
TXT-TMP_2023cc1d-7b62-4474-b11f-c026d2555946,153.6107,227.3669,用户1727,0.1491,"rgb(255,255,255)",TXT_TMP00045937,TMP_2023cc1d-7b62-4474-b11f-c026d2555946
TXT-TMP_e7cc6214-d316-4064-8cc8-bd2a27a62e79,460.8736,131.6309,用户1728,0.1491,"rgb(255,255,255)",TXT_TMP00045936,TMP_e7cc6214-d316-4064-8cc8-bd2a27a62e79
TXT-TMP_db046376-9839-4f40-98e5-1a5f7b559546,87.8242,254.5032,用户1729,0.1491,"rgb(255,255,255)",TXT_TMP00045935,TMP_db046376-9839-4f40-98e5-1a5f7b559546
TXT-TMP_c872273c-8bfb-4102-980e-d1f80752d7f7,183.0156,230.0135,2,0.8046,"rgb(255,255,255)",TMP00317313,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_a9cbff8e-344b-40c4-81bc-53f841b92c7c,486.8815,170.3766,用户1723,0.1413,"rgb(255,255,255)",TXT_TMP00045941,TMP_a9cbff8e-344b-40c4-81bc-53f841b92c7c
TXT-TMP_1c90dad6-82c3-4f38-bed3-13fb5b5ca5b2,203.8433,247.0904,TMP00131368照4#~LINE216_争146照5#,0.1413,"rgb(255,255,255)",TXT_TMP00045355,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_26a62dad-fb40-4974-adb0-89c20545181d,203.8433,243.4566,TMP00131368照5#~LINE216_争146照6#,0.1413,"rgb(255,255,255)",TXT_TMP00045354,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_69a3702f-b971-4644-a45a-62439e1b5994,201.2784,243.6647,刀闸0019,0.1413,"rgb(255,255,255)",TXT_TMP00044255,TMP_69a3702f-b971-4644-a45a-62439e1b5994
TXT-TMP_803ce27b-9a02-4908-b2b2-e0a4f64182fc,197.1191,246.7998,配变2200,0.4453,"rgb(255,255,255)",TXT_TMP00046423,TMP_803ce27b-9a02-4908-b2b2-e0a4f64182fc
TXT-TMP_b5938da6-bd84-4079-97a1-4ccf448f700e,554.9988,256.3151,00000照1#~LINE216_争38照2#,0.1413,"rgb(255,255,255)",TXT_TMP00045353,TMP_fc491a72-0ee0-4693-869e-47a1ebbfb182
TXT-TMP_36f0a635-265f-481c-8579-98945e0afe55,554.9988,258.1848,00000照2#~LINE216_争38照3#,0.1413,"rgb(255,255,255)",TXT_TMP00045352,TMP_fc491a72-0ee0-4693-869e-47a1ebbfb182
TXT-TMP_49b1c60c-fdfa-471f-8f0d-5da5315d757a,554.9988,259.8683,00000照3#~LINE216_争38照4#,0.1413,"rgb(255,255,255)",TXT_TMP00045351,TMP_fc491a72-0ee0-4693-869e-47a1ebbfb182
TXT-TMP_572fa8ea-edcb-4522-ba04-6620ea553333,554.9988,261.43,00000照4#~LINE216_争38照5#,0.1413,"rgb(255,255,255)",TXT_TMP00045350,TMP_9c7a930b-f80d-4ae8-8d81-514de2e47969
TXT-TMP_075a047d-96f1-401d-91a0-73eb5bb15f41,554.9988,262.9776,00000照5#~LINE216_争38照5-1#,0.1413,"rgb(255,255,255)",TXT_TMP00045349,TMP_9c7a930b-f80d-4ae8-8d81-514de2e47969
